"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-28",,"35","21","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-29",,"26","13","13"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-30",,"31","10","14"
"USW00023062","DENVER CENTRAL PARK, CO US","2019-12-31",,"36","13","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-01",,"50","16","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-02",,"52","27","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-03",,"47","22","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-04",,"48","22","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-05",,"62","30","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-06",,"46","24","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-07",,"43","29","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-08",,"58","29","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-09",,"62","32","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-10",,"44","25","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-11",,"31","11","12"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-12",,"41","12","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-13",,"44","18","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-14",,"45","17","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-15",,"58","17","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-16",,"50","20","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-17",,"34","19","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-18",,"53","18","18"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-19",,"45","17","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-20",,"47","15","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-21",,"53","19","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-22",,"49","31","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-23",,"54","25","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-24",,"41","20","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-25",,"57","20","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-26",,"56","28","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-27",,"54","25","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-28",,"39","22","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-29",,"46","21","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-30",,"44","21","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-01-31",,"39","20","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-01",,"54","23","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-02",,"68","37","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-03",,"73","25","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-04",,"26","8","11"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-05",,"16","-1","-1"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-06",,"29","-1","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-07",,"40","23","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-08",,"29","12","14"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-09",,"47","13","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-10",,"28","8","14"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-11",,"30","10","11"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-12",,"38","9","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-13",,"33","15","18"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-14",,"28","10","12"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-15",,"56","10","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-16",,"43","21","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-17",,"50","23","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-18",,"38","23","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-19",,"35","17","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-20",,"23","6","10"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-21",,"39","8","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-22",,"54","16","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-23",,"59","30","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-24",,"59","28","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-25",,"40","21","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-26",,"26","12","13"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-27",,"44","13","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-28",,"50","27","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-02-29",,"59","28","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-01",,"57","34","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-02",,"41","21","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-03",,"51","23","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-04",,"61","29","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-05",,"64","27","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-06",,"54","28","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-07",,"68","32","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-08",,"69","39","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-09",,"68","38","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-10",,"59","35","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-11",,"63","34","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-12",,"70","36","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-13",,"54","33","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-14",,"43","30","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-15",,"48","30","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-16",,"57","32","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-17",,"63","32","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-18",,"57","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-19",,"68","30","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-20",,"38","21","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-21",,"27","15","16"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-22",,"50","16","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-23",,"53","30","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-24",,"59","33","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-25",,"63","36","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-26",,"68","34","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-27",,"52","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-28",,"44","30","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-29",,"49","28","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-30",,"55","28","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-03-31",,"57","37","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-01",,"67","37","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-02",,"69","30","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-03",,"30","17","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-04",,"43","20","27"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-05",,"59","27","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-06",,"70","35","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-07",,"74","37","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-08",,"73","38","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-09",,"70","36","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-10",,"58","35","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-11",,"72","40","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-12",,"70","21","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-13",,"29","17","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-14",,"25","16","16"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-15",,"46","16","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-16",,"52","30","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-17",,"30","16","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-18",,"54","17","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-19",,"56","30","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-20",,"63","35","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-21",,"64","38","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-22",,"69","38","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-23",,"66","40","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-24",,"68","41","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-25",,"60","41","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-26",,"65","42","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-27",,"74","46","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-28",,"79","46","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-29",,"74","38","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-04-30",,"71","39","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-01",,"81","48","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-02",,"86","52","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-03",,"67","47","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-04",,"73","47","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-05",,"70","38","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-06",,"70","37","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-07",,"74","41","44"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-08",,"72","36","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-09",,"64","36","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-10",,"61","37","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-11",,"63","37","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-12",,"55","36","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-13",,"73","40","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-14",,"78","45","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-15",,"72","49","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-16",,"70","48","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-17",,"70","43","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-18",,"77","45","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-19",,"88","52","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-20",,"93","54","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-21",,"88","47","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-22",,"76","48","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-23",,"83","50","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-24",,"82","48","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-25",,"63","39","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-26",,"64","41","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-27",,"77","42","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-28",,"82","42","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-29",,"74","54","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-30",,"89","55","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-05-31",,"84","57","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-01",,"88","58","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-02",,"91","61","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-03",,"89","58","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-04",,"91","58","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-05",,"91","61","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-06",,"95","62","73"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-07",,"85","50","51"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-08",,"91","51","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-09",,"80","42","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-10",,"67","43","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-11",,"77","47","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-12",,"82","52","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-13",,"91","57","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-14",,"92","59","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-15",,"92","53","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-16",,"93","55","69"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-17",,"95","56","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-18",,"96","55","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-19",,"70","54","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-20",,"69","48","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-21",,"87","48","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-22",,"82","55","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-23",,"81","55","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-24",,"86","59","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-25",,"93","59","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-26",,"94","57","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-27",,"82","56","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-28",,"90","58","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-29",,"92","59","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-06-30",,"92","58","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-01",,"83","56","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-02",,"87","56","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-03",,"96","61","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-04",,"88","61","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-05",,"91","56","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-06",,"91","56","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-07",,"97","61","72"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-08",,"98","58","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-09",,"96","59","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-10",,"93","61","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-11",,"99","65","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-12",,"95","67","73"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-13",,"97","69","70"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-14",,"97","67","68"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-15",,"79","59","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-16",,"81","57","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-17",,"93","58","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-18",,"96","65","68"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-19",,"97","63","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-20",,"91","64","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-21",,"93","62","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-22",,"87","58","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-23",,"96","58","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-24",,"93","63","69"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-25",,"89","63","67"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-26",,"89","63","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-27",,"83","58","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-28",,"86","58","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-29",,"88","63","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-30",,"93","59","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-07-31",,"79","56","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-01",,"88","56","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-02",,"89","57","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-03",,"85","59","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-04",,"88","59","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-05",,"92","62","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-06",,"95","62","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-07",,"89","63","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-08",,"97","61","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-09",,"96","61","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-10",,"97","63","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-11",,"89","61","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-12",,"96","58","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-13",,"95","59","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-14",,"96","59","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-15",,"91","58","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-16",,"92","58","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-17",,"95","61","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-18",,"96","63","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-19",,"99","64","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-20",,"95","61","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-21",,"92","59","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-22",,"93","60","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-23",,"96","63","63"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-24",,"98","60","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-25",,"96","65","69"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-26",,"97","68","69"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-27",,"94","60","60"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-28",,"95","58","66"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-29",,"79","55","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-30",,"76","55","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-08-31",,"91","47","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-01",,"77","47","54"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-02",,"80","50","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-03",,"91","50","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-04",,"89","52","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-05",,"90","52","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-06",,"99","60","64"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-07",,"97","55","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-08",,"92","36","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-09",,"37","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-10",,"41","32","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-11",,"53","38","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-12",,"70","38","42"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-13",,"80","42","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-14",,"85","47","51"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-15",,"88","51","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-16",,"88","49","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-17",,"74","48","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-18",,"85","48","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-19",,"86","50","61"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-20",,"88","58","59"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-21",,"85","52","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-22",,"87","53","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-23",,"87","55","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-24",,"86","55","57"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-25",,"89","56","58"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-26",,"87","57","65"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-27",,"88","50","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-28",,"55","39","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-29",,"61","37","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-09-30",,"80","45","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-01",,"73","39","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-02",,"68","38","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-03",,"75","41","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-04",,"66","41","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-05",,"83","45","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-06",,"82","40","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-07",,"86","41","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-08",,"83","43","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-09",,"84","43","56"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-10",,"85","45","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-11",,"85","46","50"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-12",,"78","36","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-13",,"76","35","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-14",,"80","48","53"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-15",,"81","36","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-16",,"54","30","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-17",,"72","28","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-18",,"71","39","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-19",,"49","31","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-20",,"61","35","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-21",,"69","36","37"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-22",,"78","35","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-23",,"41","21","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-24",,"35","21","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-25",,"55","15","15"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-26",,"16","8","8"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-27",,"18","8","11"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-28",,"49","11","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-29",,"52","27","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-30",,"68","32","39"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-10-31",,"70","38","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-01",,"66","29","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-02",,"69","28","41"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-03",,"79","39","45"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-04",,"77","45","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-05",,"77","46","47"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-06",,"78","44","46"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-07",,"75","43","62"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-08",,"73","50","52"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-09",,"60","33","33"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-10",,"34","22","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-11",,"47","21","22"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-12",,"48","22","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-13",,"46","19","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-14",,"64","21","48"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-15",,"49","23","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-16",,"58","24","36"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-17",,"68","35","43"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-18",,"75","40","55"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-19",,"73","37","40"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-20",,"65","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-21",,"57","30","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-22",,"48","20","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-23",,"49","19","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-24",,"59","25","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-25",,"38","23","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-26",,"49","22","23"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-27",,"44","21","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-28",,"46","23","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-29",,"56","24","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-11-30",,"37","24","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-01",,"60","24","33"
