"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-04","60","33","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-05","57","47","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-06","70","34","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-07","76","32","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-08","80","35","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-09","71","33","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-10","64","42","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-11","59","41","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-12","58","43","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-13","56","34","43"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-14","56","34","41"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-15","67","25","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-16","68","28","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-17","72","30","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-18","73","29","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-19","68","29","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-20","59","28","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-21","57","39","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-22","63","45","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-23","65","32","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-24","68","31","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-25","66","33","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-26","63","32","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-27","69","41","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-28","76","36","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-29","74","39","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-30","59","36","45"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1975-12-31","56","34","41"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-01","55","27","41"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-02","58","21","41"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-03","56","24","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-04","63","27","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-05","59","37","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-06","59","29","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-07","64","28","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-08","67","29","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-09","57","35","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-10","61","29","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-11","64","31","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-12","57","33","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-13","67","29","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-14","72","33","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-15","76","33","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-16","82","34","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-17","83","37","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-18","69","31","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-19","81","34","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-20","82","33","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-21","77","31","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-22","76","30","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-23","68","28","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-24","71","34","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-25","75","26","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-26","69","26","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-27","81","29","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-28","81","30","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-29","75","33","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-30","73","36","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-01-31","82","36","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-01","86","37","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-02","80","34","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-03","61","33","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-04","59","40","45"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-05","45","32","37"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-06","57","25","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-07","59","29","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-08","57","40","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-09","60","44","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-10","68","31","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-11","71","31","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-12","70","33","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-13","69","34","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-14","55","40","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-15","56","41","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-16","53","38","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-17","69","46","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-18","68","42","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-19","57","41","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-20","64","29","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-21","68","28","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-22","65","31","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-23","64","31","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-24","64","31","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-25","64","34","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-26","70","35","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-27","74","38","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-28","73","41","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-02-29","64","41","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-01","55","39","43"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-02","43","33","38"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-03","55","32","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-04","57","29","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-05","63","29","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-06","66","28","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-07","67","30","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-08","56","37","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-09","68","32","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-10","61","39","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-11","69","45","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-12","72","31","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-13","74","30","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-14","74","33","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-15","77","37","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-16","84","45","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-17","78","45","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-18","63","46","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-19","62","35","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-20","71","32","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-21","79","36","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-22","76","41","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-23","71","42","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-24","72","37","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-25","67","33","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-26","75","31","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-27","62","39","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-28","63","42","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-29","75","36","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-30","79","35","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-03-31","66","40","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-01","64","30","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-02","70","29","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-03","61","37","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-04","55","40","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-05","55","44","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-06","57","45","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-07","62","48","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-08","61","45","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-09","64","40","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-10","58","42","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-11","59","34","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-12","64","41","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-13","67","38","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-14","74","44","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-15","68","41","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-16","64","36","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-17","71","34","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-18","73","44","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-19","82","35","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-20","84","43","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-21","78","38","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-22","76","41","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-23","80","46","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-24","84","41","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-25","72","40","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-26","72","39","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-27","74","33","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-28","69","46","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-29","77","35","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-04-30","90","39","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-01","81","43","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-02","77","40","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-03","72","41","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-04","71","46","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-05","68","48","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-06","77","47","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-07","78","41","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-08","70","43","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-09","75","49","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-10","80","50","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-11","92","43","89"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-12","103","47","94"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-13","104","51","97"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-14","97","48","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-15","89","44","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-16","77","50","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-17","81","36","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-18","72","40","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-19","80","42","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-20","71","36","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-21","67","46","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-22","83","39","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-23","76","42","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-24","74","41","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-25","78","50","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-26","88","43","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-27","83","44","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-28","80","40","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-29","73","38","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-30","79","53","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-05-31","83","52","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-01","85","45","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-02","82","44","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-03","80","43","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-04","77","35","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-05","75","36","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-06","77","48","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-07","73","48","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-08","76","41","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-09","69","46","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-10","66","49","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-11","75","49","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-12","84","44","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-13","91","43","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-14","99","44","95"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-15","101","51","89"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-16","89","49","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-17","74","51","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-18","75","52","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-19","83","52","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-20","75","53","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-21","76","51","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-22","93","43","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-23","102","45","97"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-24","107","54","103"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-25","106","56","95"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-26","105","50","101"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-27","109","49","97"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-28","99","54","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-29","93","46","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-06-30","83","49","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-01","88","43","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-02","86","44","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-03","86","50","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-04","95","48","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-05","93","49","85"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-06","93","48","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-07","92","50","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-08","96","52","85"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-09","95","55","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-10","89","49","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-11","90","49","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-12","92","54","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-13","83","49","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-14","80","53","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-15","83","54","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-16","78","57","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-17","77","58","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-18","83","51",
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-19","87","46",
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-20","88","47",
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-21","85","44","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-22","85","44","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-23","83","53","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-24","91","50","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-25","85","48","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-26","90","52","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-27","92","52","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-28","88","57","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-29","79","55","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-30","77","58","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-07-31","72","55","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-01","74","49","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-02","80","51","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-03","79","58","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-04","85","48","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-05","82","50","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-06","79","58","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-07","83","59","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-08","85","49","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-09","83","45","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-10","83","53","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-11","83","57","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-12","85","50","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-13","84","51","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-14","68","57","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-15","76","53","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-16","76","45","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-17","72","49","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-18","64","56","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-19","75","59","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-20","82","55","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-21","78","59","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-22","80","52","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-23","88","52","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-24","92","52","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-25","90","52","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-26","95","44","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-27","98","46","90"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-28","93","49","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-29","98","49","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-30","102","50","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-08-31","102","50","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-01","92","47","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-02","83","49","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-03","85","52","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-04","88","52","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-05","84","52","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-06","78","55","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-07","97","45","91"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-08","102","52","95"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-09","99","56","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-10","81","65","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-11","73","57","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-12","81","58","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-13","89","47","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-14","89","44","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-15","72","47","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-16","71","55","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-17","81","44","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-18","87","46","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-19","78","46","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-20","82","49","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-21","88","46","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-22","86","45","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-23","87","45","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-24","79","50","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1976-09-25","80","47","72"
